species	Length	Number	Standard	Symm.	Compl.	Inverted
Dicentrarchus_punctatus	20	2	1	1	0	0
Mystacina_tuberculata	10	555	175	167	98	115
Mystacina_tuberculata	11	150	52	40	34	24
Mystacina_tuberculata	12	42	13	15	7	7
Mystacina_tuberculata	13	10	4	3	0	3
Mystacina_tuberculata	14	2	0	1	0	1
Mystacina_tuberculata	16	1	1	0	0	0
Mystacina_tuberculata	19	2	2	0	0	0
Mystacina_tuberculata	20	1	1	0	0	0
Mystacina_tuberculata	28	1	1	0	0	0
Mystacina_tuberculata	29	14	14	0	0	0
Mystacina_tuberculata	36	2	2	0	0	0
Mystacina_tuberculata	38	1	1	0	0	0
Mystacina_tuberculata	39	13	13	0	0	0
Mystacina_tuberculata	49	1	1	0	0	0
Mystacina_tuberculata	158	1	1	0	0	0
Silurus_glanis	10	445	178	120	67	80
Silurus_glanis	11	129	55	30	21	23
Silurus_glanis	12	29	12	9	2	6
Silurus_glanis	13	7	3	2	0	2
Silurus_glanis	14	4	4	0	0	0
Silurus_glanis	15	1	0	0	0	1
Silurus_glanis	21	1	1	0	0	0
Lacerta_bilineata	10	682	235	198	106	143
Lacerta_bilineata	11	186	59	64	32	31
Lacerta_bilineata	12	57	19	19	10	9
Lacerta_bilineata	13	16	12	0	1	3
Lacerta_bilineata	14	11	8	3	0	0
Lacerta_bilineata	16	2	1	0	0	1
Lacerta_bilineata	19	1	1	0	0	0
Lacerta_bilineata	21	1	1	0	0	0
Lacerta_bilineata	35	2	2	0	0	0
Lacerta_bilineata	57	3	3	0	0	0
Lacerta_bilineata	121	1	1	0	0	0
Hyaena_hyaena	10	549	214	183	61	91
Hyaena_hyaena	11	164	72	52	20	20
Hyaena_hyaena	12	54	26	14	7	7
Hyaena_hyaena	13	9	3	5	0	1
Hyaena_hyaena	14	5	3	1	0	1
Hyaena_hyaena	16	1	0	0	0	1
Hyaena_hyaena	138	1	1	0	0	0
Hyaena_hyaena	144	1	1	0	0	0
Hemitheconyx_caudicinctus	10	533	246	178	54	55
Hemitheconyx_caudicinctus	11	191	89	65	21	16
Hemitheconyx_caudicinctus	12	55	18	21	11	5
Hemitheconyx_caudicinctus	13	31	13	15	1	2
Hemitheconyx_caudicinctus	14	4	1	2	0	1
Hemitheconyx_caudicinctus	15	8	3	5	0	0
Hemitheconyx_caudicinctus	16	3	3	0	0	0
Hemitheconyx_caudicinctus	17	8	2	6	0	0
Hemitheconyx_caudicinctus	18	21	13	8	0	0
Hemitheconyx_caudicinctus	19	5	3	2	0	0
Hemitheconyx_caudicinctus	20	2	0	2	0	0
Hemitheconyx_caudicinctus	21	2	1	1	0	0
Hemitheconyx_caudicinctus	22	2	1	1	0	0
Hemitheconyx_caudicinctus	23	3	1	2	0	0
Hemitheconyx_caudicinctus	25	1	1	0	0	0
Hemitheconyx_caudicinctus	26	2	0	2	0	0
Hemitheconyx_caudicinctus	29	2	2	0	0	0
Hemitheconyx_caudicinctus	30	1	1	0	0	0
Hemitheconyx_caudicinctus	35	1	1	0	0	0
Hemitheconyx_caudicinctus	41	1	0	1	0	0
Hemitheconyx_caudicinctus	53	1	1	0	0	0
Hemitheconyx_caudicinctus	83	1	1	0	0	0
Amphiprion_polymnus	10	466	174	131	84	77
Amphiprion_polymnus	11	122	52	33	13	24
